context_length,total_pseudo_channels,seed,head_dim,logit_std,scalar_format,max_abs_error,mean_abs_error,rmse,relative_l2_error,cosine_similarity,vs_fp32_partial_max_abs_error,vs_fp32_partial_mean_abs_error,vs_fp32_partial_rmse,vs_fp32_partial_relative_l2_error,vs_fp32_partial_cosine_similarity
4096,16,2,128,4.0,fp32,3.0055002797624297e-07,7.4877123896703e-08,9.455583654828374e-08,1.787504671220106e-07,0.9999999999999978,0.0,0.0,0.0,0.0,1.0
4096,16,2,128,4.0,bf16,0.005541820957726179,0.002149938805072023,0.002535729971489863,0.004793600622079449,0.9999903549422707,0.005541733652171366,0.0021499578987480904,0.0025357466890464273,0.004793633036748482,0.9999903551122963
4096,16,2,128,4.0,fp16,0.001927463896925774,0.0004878577651079468,0.0006178423621789517,0.0011679830127763662,0.9999998635733145,0.0019271633468977978,0.0004877929358958863,0.0006177596149137545,0.0011678267831765174,0.9999998635791483
4096,16,3,128,4.0,fp32,1.2918295444475092e-07,4.4300744334477103e-08,5.4417218536620055e-08,2.2716193242014462e-07,0.9999999999999981,0.0,0.0,0.0,0.0,1.0
4096,16,3,128,4.0,bf16,0.015890933342113944,0.005083655482171016,0.006198109761367627,0.025873696388890872,0.9999313738148713,0.015891041377241066,0.00508369534586013,0.00619815768802281,0.02587390208846039,0.9999313736340348
4096,16,3,128,4.0,fp16,0.000521324028759873,0.00022114584951043195,0.00026066756815884643,0.0010881436077512018,0.9999994325136714,0.0005213909648003889,0.00022115738563111592,0.00026067605751723717,0.0010881792830215006,0.9999994325231095
4096,16,4,128,4.0,fp32,1.5609542614036798e-07,2.4428927968391315e-08,3.6395701493979356e-08,4.386286786815531e-08,0.9999999999999996,0.0,0.0,0.0,0.0,1.0
4096,16,4,128,4.0,bf16,0.010198866339140356,0.003262410574575905,0.004101637854042333,0.004943155148820087,0.9999974457992011,0.010198846665134598,0.003262389884929925,0.0041016140669912745,0.004943126333884917,0.9999974458097592
4096,16,4,128,4.0,fp16,0.0007760968325594142,0.00015559805237105843,0.00020460450818847732,0.00024658242977909536,0.9999999696087205,0.0007760698501475538,0.0001555982724557654,0.0002046022872880919,0.0002465797458630097,0.9999999696095181
4096,16,5,128,4.0,fp32,6.416850538426555e-08,2.3248567263448147e-08,2.778890515123578e-08,1.0953158166621314e-07,0.999999999999994,0.0,0.0,0.0,0.0,1.0
4096,16,5,128,4.0,bf16,0.007473744353477113,0.0027783803808848267,0.0033736173938714075,0.013297308658846195,0.9999231421544411,0.007473743206289463,0.002778382055008183,0.0033736170303713137,0.013297307543829816,0.9999231420544742
4096,16,5,128,4.0,fp16,0.0016098370725604882,0.0005649201747069362,0.0006820441956297278,0.00268831676192403,0.9999964078235531,0.0016098527901654003,0.0005649191936094454,0.0006820435218178239,0.0026883141702928257,0.9999964078255833
4096,16,6,128,4.0,fp32,6.986744038872672e-08,2.5488585307179464e-08,3.126691745684093e-08,1.3570068519560805e-07,0.9999999999999971,0.0,0.0,0.0,0.0,1.0
4096,16,6,128,4.0,bf16,0.008848842685960867,0.002456930447348107,0.0030852961959545425,0.01339040883708322,0.999964290143825,0.008848793610811811,0.002456918093609626,0.0030852801035144597,0.013390337457256167,0.9999642898972403
4096,16,6,128,4.0,fp16,0.0006746056773404285,0.00021406786340531883,0.00027206799920173104,0.0011807948117186493,0.9999993727281216,0.0006745762659967625,0.00021405504374299753,0.0002720527434072663,0.0011807284648956173,0.9999993727635184
4096,16,7,128,4.0,fp32,1.8921166722307703e-07,5.395710337841172e-08,6.759454940535439e-08,1.4333299526578074e-07,0.9999999999999983,0.0,0.0,0.0,0.0,1.0
4096,16,7,128,4.0,bf16,0.021209322316531276,0.006765926250438136,0.008191393314173566,0.017369698436477534,0.9999880077856352,0.0212095115281985,0.0067659777073769,0.00819145754061458,0.017369836958074283,0.9999880076550096
4096,16,7,128,4.0,fp16,0.002859351485318573,0.0008646381264002474,0.0010512035798812506,0.0022290578022043273,0.999999806455995,0.00285916227365135,0.00086458744721159,0.0010511401715083786,0.002228923644986985,0.9999998064684809
4096,16,8,128,4.0,fp32,1.639902375005775e-07,6.095046849834784e-08,7.299622769888788e-08,3.1490813004030834e-07,0.9999999999999843,0.0,0.0,0.0,0.0,1.0
4096,16,8,128,4.0,bf16,0.004905780765966261,0.0013321171703102454,0.0016159715431440062,0.006971354450657228,0.9999861082340296,0.004905657925280582,0.0013320862579869668,0.0016159300589093765,0.006971177303160511,0.9999861082855844
4096,16,8,128,4.0,fp16,0.0005150886105492192,0.0001838122285081747,0.00022730225556190126,0.0009805894154997976,0.9999998466192938,0.0005152210728497364,0.00018386381275179646,0.00022736293897185876,0.0009808514613622759,0.9999998465734379
16384,4,1,128,1.0,fp32,3.869153131479813e-08,1.6613243037622503e-08,1.9559756958325565e-08,3.2660682923354226e-06,0.9999999999972087,0.0,0.0,0.0,0.0,1.0
16384,4,1,128,1.0,bf16,0.0014087103733739711,0.00044262955681427827,0.0005647872505749751,0.09430759977991768,0.9973310311200012,0.0014087347000776465,0.00044264524567490265,0.0005648047513261283,0.09431073469053207,0.9973308860156472
16384,4,1,128,1.0,fp16,0.00015079747882893162,3.361166261428799e-05,4.8290605271221456e-05,0.008063516076915715,0.9999759739859048,0.00015083303011938914,3.3623584586629904e-05,4.830497175876325e-05,0.008065933165537123,0.9999759638631572
16384,4,2,128,1.0,fp32,2.7757672495590247e-08,9.326113523977255e-09,1.179276093245602e-08,9.60512215644841e-07,0.9999999999995461,0.0,0.0,0.0,0.0,1.0
16384,4,2,128,1.0,bf16,0.0027453125620088767,0.0011511361471699378,0.0013464804910712752,0.10966990403765206,0.9939843635131544,0.0027453389621358744,0.0011511454586435675,0.0013464914110986066,0.10967078028573941,0.9939842669603992
16384,4,2,128,1.0,fp16,0.00028932686762775557,0.0001033724293586308,0.00012126541129921006,0.009876983817039792,0.9999525099418608,0.0002893017453429684,0.00010336310533988087,0.00012125474419666793,0.009876113801978389,0.9999525183283219
16384,4,3,128,1.0,fp32,3.1838616579120405e-08,1.1060960593594584e-08,1.316195517616256e-08,1.5919166551118546e-06,0.9999999999988736,0.0,0.0,0.0,0.0,1.0
16384,4,3,128,1.0,bf16,0.0008401453694454762,0.0002039685576061442,0.00027800893226920183,0.033624719399647646,0.9994346086838393,0.0008401534052439117,0.00020396884221809245,0.0002780098276829778,0.03362480986531835,0.9994346058504958
16384,4,3,128,1.0,fp16,0.0002339814870608763,8.55637920611033e-05,0.00010412904486085443,0.012594235322659204,0.9999295461204365,0.00023396332693545636,8.55527338591337e-05,0.00010411722940703835,0.012592799584436251,0.9999295618950322
16384,4,4,128,1.0,fp32,4.137564397176108e-08,1.9133669565349184e-08,2.242690929926255e-08,1.67997702046241e-06,0.9999999999986713,0.0,0.0,0.0,0.0,1.0
16384,4,4,128,1.0,bf16,0.0016780868713012764,0.0006599428270845329,0.0008077755439197149,0.060509646397030194,0.9983291346992486,0.0016781207771237455,0.0006599619607540976,0.0008077966829540844,0.060511254491330956,0.9983290462499576
16384,4,4,128,1.0,fp16,0.000365907166442203,0.0001435724578381036,0.00016889680427648306,0.012651888239605044,0.9999252285825438,0.00036593913797962774,0.00014359158969955794,0.00016891863037173755,0.012653528352421164,0.9999252092152535
16384,4,5,128,1.0,fp32,2.1099348467609053e-08,4.734247144834975e-09,6.706685505386714e-09,1.0445904805417675e-06,0.9999999999994712,0.0,0.0,0.0,0.0,1.0
16384,4,5,128,1.0,bf16,0.0015520104628531299,0.0005201791189915405,0.0006482558450280037,0.10096818825452976,0.9952302715375689,0.0015520141557222346,0.000520183379326265,0.0006482608449493744,0.10096898566490164,0.9952301975110364
16384,4,5,128,1.0,fp16,0.00010692190290281138,2.5505258148962155e-05,3.4077265709386404e-05,0.005307657163039269,0.9999859909513387,0.0001069124019173022,2.5503940188382758e-05,3.407497763303351e-05,0.0053073017674394474,0.9999859927660308
16384,4,6,128,1.0,fp32,1.6247789646041746e-08,3.159032704707436e-09,4.457318095298355e-09,3.732059237770052e-07,0.9999999999999369,0.0,0.0,0.0,0.0,1.0
16384,4,6,128,1.0,bf16,0.0014356744371086879,0.00041982954529589826,0.0005371436208319983,0.04497439422709924,0.999091921987241,0.0014356746617251392,0.00041982746156547367,0.0005371418199323288,0.04497423854381633,0.9990919273281178
16384,4,6,128,1.0,fp16,0.00010899348600320116,2.578284873651871e-05,3.55065411463966e-05,0.0029729203088836773,0.9999957103776727,0.00010898933557782278,2.5782250626051784e-05,3.5505688842747186e-05,0.0029728486228784165,0.9999957105352786
16384,4,7,128,1.0,fp32,1.8979523726519315e-08,4.408178650513077e-09,6.2223965121997e-09,6.673488673984487e-07,0.9999999999997804,0.0,0.0,0.0,0.0,1.0
16384,4,7,128,1.0,bf16,0.0007973703000810298,0.00019088506434979103,0.0002724158034016662,0.029216456634531155,0.9995927098596752,0.0007973852805758016,0.00019088655598947763,0.00027241810471017946,0.029216701137683595,0.9995927031633414
16384,4,7,128,1.0,fp16,0.00014029163910198907,3.494253101885277e-05,4.8263683733184655e-05,0.00517625558137752,0.9999867895571779,0.00014028943933371701,3.4939701876305514e-05,4.82607108595805e-05,0.005175936332780148,0.9999867911603525
16384,4,8,128,1.0,fp32,4.2520963741340956e-08,1.8555635550311135e-08,2.1615816033052983e-08,1.8834878265477207e-06,0.9999999999982584,0.0,0.0,0.0,0.0,1.0
16384,4,8,128,1.0,bf16,0.002679687539512147,0.0011045418765402613,0.0012981996444217379,0.11311824744242953,0.9935832805234219,0.0026796591463591445,0.001104523320904712,0.001298178851417881,0.11311646449353618,0.9935834836035528
16384,4,8,128,1.0,fp16,0.0003421787255884325,0.00011453660610129531,0.00013803049296890453,0.01202724675310782,0.9999291902500342,0.0003421415260185393,0.00011451805046574504,0.00013800996340034228,0.01202546098149602,0.9999292113208195
16384,4,1,128,4.0,fp32,1.1277041600532556e-07,4.0106781821407715e-08,4.805152589690697e-08,3.015476134650667e-07,0.9999999999999788,0.0,0.0,0.0,0.0,1.0
16384,4,1,128,4.0,bf16,0.014318796514650622,0.0043164782591555845,0.005327162739117818,0.03343063889308055,0.9994430642612836,0.014318796002070769,0.00431649244964319,0.005327181706683069,0.033430750541049985,0.9994430609634718
16384,4,1,128,4.0,fp16,0.00044362087878820067,0.000124140527128954,0.0001556637886914225,0.000976868956951279,0.9999995232303676,0.0004436203662083471,0.00012415740635716738,0.0001556814666782013,0.0009769796794906601,0.9999995231162447
16384,4,2,128,4.0,fp32,1.73550600779393e-07,6.834453916997383e-08,8.200875296643152e-08,1.714758741196308e-07,0.9999999999999891,0.0,0.0,0.0,0.0,1.0
16384,4,2,128,4.0,bf16,0.004224031098605696,0.0012624054080773027,0.0016207553597160668,0.0033889119391334955,0.9999984542187139,0.0042240639980072325,0.001262456861101064,0.0016208134326142984,0.0033890330591200227,0.9999984540697529
16384,4,2,128,4.0,fp16,0.0009828653156248035,0.0003207279803652159,0.0003890460625188936,0.0008134743089013304,0.999999672962169,0.0009827203488692593,0.000320667439058765,0.0003889754687248223,0.0008133266273397369,0.999999673074348
16384,4,3,128,4.0,fp32,9.365953254625303e-08,3.479382918966214e-08,4.1711431180468605e-08,2.681087544532526e-07,0.9999999999999637,0.0,0.0,0.0,0.0,1.0
16384,4,3,128,4.0,bf16,0.006201237186384628,0.0022112446048958337,0.002692219336103024,0.01730479037735658,0.9998520024043331,0.006201309001041183,0.0022112787003567553,0.0026922598392222687,0.017305050515097377,0.9998519979156203
16384,4,3,128,4.0,fp16,0.0011621220802900956,0.00038042787301506646,0.00046545787378613363,0.0029918256760677643,0.9999960675601245,0.0011620284207575493,0.0003803965006668637,0.00046542023503665526,0.0029915837099826373,0.9999960682970802
16384,4,4,128,4.0,fp32,2.526813265291139e-07,8.169098976231168e-08,1.0079441172059697e-07,1.8846871695150178e-07,0.9999999999999984,0.0,0.0,0.0,0.0,1.0
16384,4,4,128,4.0,bf16,0.011314619380366375,0.0028639982683044034,0.003686120214446628,0.0068924292079953434,0.9999960457682936,0.01131437640982269,0.0028639176780561235,0.0036860237390694823,0.0068922500288026165,0.9999960459030349
16384,4,4,128,4.0,fp16,0.0018876628592752187,0.00045716884987527685,0.0005703039654978165,0.0010663731730254542,0.99999997286183,0.001887419888731534,0.0004570899630207142,0.0005702100260612286,0.0010661977097131121,0.9999999728658931
16384,4,5,128,4.0,fp32,1.0085835233653029e-07,3.61257520721871e-08,4.3296239016970106e-08,2.03670001743388e-07,0.9999999999999796,0.0,0.0,0.0,0.0,1.0
16384,4,5,128,4.0,bf16,0.018011378392497668,0.005222675754950014,0.006537477691689471,0.03075297353984658,0.9996957347568795,0.01801127753414533,0.0052226492279430214,0.006537444368515825,0.03075281684027454,0.9996957396340271
16384,4,5,128,4.0,fp16,0.0017574310882418898,0.0004800414748941955,0.0006090961980581243,0.0028652517294115443,0.9999979177064757,0.0017573353108166767,0.00048001810860941586,0.0006090662670068974,0.0028651109358663936,0.9999979181070197
16384,4,6,128,4.0,fp32,8.266300696724294e-08,2.1814670116526754e-08,2.738005396130824e-08,1.2532339091372335e-07,0.999999999999993,0.0,0.0,0.0,0.0,1.0
16384,4,6,128,4.0,bf16,0.004248733983356734,0.0013831492089938827,0.001696140086707636,0.007763535726820792,0.9999818200844486,0.004248703357352557,0.0013831524495138533,0.001696141814338887,0.007763543286450073,0.9999818202446978
16384,4,6,128,4.0,fp16,0.0006672665002028233,0.00024657926302550613,0.00029169697715711735,0.001335149096063584,0.9999991959192771,0.000667247230712098,0.0002465662688396838,0.000291683306351316,0.0013350864624936812,0.9999991960216611
16384,4,7,128,4.0,fp32,1.0169409198068635e-07,4.504030765266746e-08,5.207441739565252e-08,6.688768385431443e-07,0.9999999999999474,0.0,0.0,0.0,0.0,1.0
16384,4,7,128,4.0,bf16,0.0036300032431467177,0.0013774522054084896,0.001615835615333048,0.020754817279619076,0.9999233026994374,0.003629925866579467,0.0013774078680500778,0.0016157862078389153,0.02075417052722969,0.9999233061688488
16384,4,7,128,4.0,fp16,0.0009296800973150054,0.00029262897190747395,0.00035672689951165285,0.004582026505563411,0.9999973017122924,0.0009295881143912277,0.000292590565254631,0.0003566817907627694,0.0045814444222475855,0.9999973020603858
16384,4,8,128,4.0,fp32,2.1623465062958758e-07,8.195393779250891e-08,9.957282934268533e-08,2.522529587921415e-07,0.9999999999999984,0.0,0.0,0.0,0.0,1.0
16384,4,8,128,4.0,bf16,0.008919987460878742,0.0028242304726522416,0.0035305061244820814,0.008944012355714024,0.9999958822766946,0.00891977305403413,0.002824159062801235,0.0035304147125031766,0.008943782983080422,0.9999958822563036
16384,4,8,128,4.0,fp16,0.0005884891664520442,0.00021127932032391134,0.00025405711717836323,0.000643615933518231,0.9999998414795016,0.0005886246593266309,0.00021133061153357418,0.00025411466559911494,0.0006437618826727262,0.999999841462515
16384,8,1,128,1.0,fp32,2.8992097221222646e-08,1.0119761854309298e-08,1.2092071367424137e-08,2.0191217593320184e-06,0.9999999999988913,0.0,0.0,0.0,0.0,1.0
16384,8,1,128,1.0,bf16,0.0007635182736300157,0.00018317513326884333,0.00025180637750361467,0.04204637241273797,0.9993867588842835,0.000763502540765534,0.0001831677739766964,0.000251797582510753,0.04204496116743688,0.9993867879337417
16384,8,1,128,1.0,fp16,0.00015579516114883583,3.334132075648285e-05,4.5498483709951864e-05,0.007597290462812311,0.9999824578127385,0.0001558149597918005,3.335090334226588e-05,4.5508296688620556e-05,0.007598939386113988,0.9999824518316791
16384,8,2,128,1.0,fp32,9.666497238942917e-09,2.0519355827226422e-09,2.8580150582558466e-09,2.32783348333334e-07,0.9999999999999745,0.0,0.0,0.0,0.0,1.0
16384,8,2,128,1.0,bf16,0.0032595938402990784,0.0013857167299090028,0.0016138813924310093,0.13144952237313332,0.9913422676881478,0.0032595944941822327,0.0013857171308467547,0.001613881963635082,0.13144956199619923,0.9913422627267711
16384,8,2,128,1.0,fp16,0.00025776984206219225,0.00010045090353264738,0.00011866537702344627,0.009665212824880257,0.9999559392326377,0.00025776605341341213,0.00010045043311569526,0.00011866477251543256,0.009665163080699268,0.9999559395915165
16384,8,3,128,1.0,fp32,9.401821718726944e-09,2.1533728424016414e-09,3.0254237176599368e-09,3.6591998228620886e-07,0.9999999999999348,0.0,0.0,0.0,0.0,1.0
16384,8,3,128,1.0,bf16,0.0006679283781193743,0.00013044800281456512,0.00018942156406148302,0.022910224098995038,0.9997447142341659,0.000667926891279068,0.00013044824021251472,0.00018942179650080092,0.0229102538393915,0.9997447138244752
16384,8,3,128,1.0,fp16,8.311981366668567e-05,2.1789271275458576e-05,3.046895590336684e-05,0.0036851696968459025,0.9999933960878045,8.312685555082744e-05,2.1790071504225e-05,3.046979615500569e-05,0.0036852715856421723,0.9999933957559115
16384,8,4,128,1.0,fp32,2.6756563204638484e-08,1.0517352721000156e-08,1.2351909371015862e-08,9.252689982931929e-07,0.9999999999995918,0.0,0.0,0.0,0.0,1.0
16384,8,4,128,1.0,bf16,0.0015846531565430547,0.0005054609210402577,0.0006035980757970829,0.04521491942573518,0.9990412479481039,0.0015846748053871748,0.0005054714383929788,0.0006036098058313115,0.04521580716109223,0.9990412104827128
16384,8,4,128,1.0,fp16,0.00012809590684823013,3.485139210267429e-05,4.5395162871767974e-05,0.003400505591166157,0.9999946715583681,0.00012811983259120724,3.48609752253623e-05,4.540574905002459e-05,0.0034012992718422124,0.9999946690522926
16384,8,5,128,1.0,fp32,1.2735513578616964e-08,2.8324074609152307e-09,3.921255060390185e-09,6.107496325226355e-07,0.999999999999814,0.0,0.0,0.0,0.0,1.0
16384,8,5,128,1.0,bf16,0.0009897967221875427,0.00024317937799720499,0.00031817659474411874,0.049557153341088074,0.998849786357605,0.0009898052732828892,0.0002431815965057336,0.00031817911923558536,0.04955754845672342,0.9988497674812776
16384,8,5,128,1.0,fp16,0.00010386631654458588,1.6778637412774277e-05,2.399168622610278e-05,0.003736791746653839,0.9999932127023102,0.00010385776544923932,1.677786295584004e-05,2.3990186615234773e-05,0.003736558321383926,0.9999932135509685
16384,8,6,128,1.0,fp32,1.237495576844605e-08,3.437105945832958e-09,4.591899196532142e-09,3.844742387446674e-07,0.9999999999999301,0.0,0.0,0.0,0.0,1.0
16384,8,6,128,1.0,bf16,0.0010092893684048934,0.00015688419884891686,0.00022178454168131668,0.018569754948596532,0.9998450195889642,0.0010092980984113004,0.00015688542591621544,0.0002217865975297589,0.01856992875332125,0.9998450169114836
16384,8,6,128,1.0,fp16,9.697875782400684e-05,1.7617406619446834e-05,2.6978472954558978e-05,0.002258875338450618,0.9999976354877591,9.698115964028829e-05,1.7618315307792415e-05,2.6979966303224567e-05,0.0022590005780248417,0.9999976352600207
16384,8,7,128,1.0,fp32,1.6382889759633166e-08,4.93608889549476e-09,6.204859941788456e-09,6.65468079123537e-07,0.9999999999997822,0.0,0.0,0.0,0.0,1.0
16384,8,7,128,1.0,bf16,0.000800913648060661,0.00014755584136230034,0.000213928967770036,0.02294377320139365,0.9997401011360203,0.000800910480586163,0.00014755575920733535,0.0002139283904821141,0.02294370939451704,0.999740102817523
16384,8,7,128,1.0,fp16,0.00013455877364908567,3.933627485563635e-05,4.973071653881636e-05,0.005333594105104706,0.9999862817239904,0.0001345668410411508,3.934113665141578e-05,4.973578392928653e-05,0.005334137140051295,0.9999862789075175
16384,8,8,128,1.0,fp32,3.0422930875906307e-08,1.0758294540531935e-08,1.275223968541257e-08,1.1111626862463144e-06,0.9999999999993997,0.0,0.0,0.0,0.0,1.0
16384,8,8,128,1.0,bf16,0.0009021744489064489,0.0002118562523078031,0.0002906965849638549,0.025329762159392533,0.9996814265160067,0.0009021467264265261,0.0002118482845108073,0.0002906871973267592,0.025328948891744377,0.9996814467685297
16384,8,8,128,1.0,fp16,0.00011382327190886794,2.5556690881250583e-05,3.446164100852318e-05,0.003002805039752349,0.9999955596839334,0.00011381423249654795,2.5548833004474714e-05,3.445200419172375e-05,0.003001965898103913,0.9999955621355195
16384,8,1,128,4.0,fp32,1.5685309107116296e-07,5.5055807459417464e-08,6.655223354435023e-08,4.1764890545047953e-07,0.9999999999999643,0.0,0.0,0.0,0.0,1.0
16384,8,1,128,4.0,bf16,0.011666998074626374,0.0037952090953830273,0.004631208953752239,0.029063177108220182,0.9995865105481077,0.011666956382590158,0.00379518922389689,0.0046311849844002,0.029063017358320998,0.9995865165693497
16384,8,1,128,4.0,fp16,0.0011629000668504988,0.00034761249931860737,0.0004246742046053504,0.00266504529270655,0.9999967303696102,0.0011628206713764425,0.000347584547284106,0.0004246367794384951,0.002664809575383623,0.9999967307564376
16384,8,2,128,4.0,fp32,1.8075826446750654e-07,6.326963978507119e-08,7.658891474423478e-08,1.6014328505906322e-07,0.9999999999999892,0.0,0.0,0.0,0.0,1.0
16384,8,2,128,4.0,bf16,0.021180454768003565,0.007503495281531502,0.008974305050914561,0.018764787264253336,0.9998239277288049,0.02118046945677521,0.007503483387458786,0.008974295055143678,0.018764765216374817,0.9998239281463467
16384,8,2,128,4.0,fp16,0.0009894696886341148,0.0003262775742086543,0.00039557991006563436,0.0008271362313049109,0.9999997006013888,0.0009893839080389322,0.00032622644656420834,0.0003955210766280429,0.0008270131632009503,0.9999997006852845
16384,8,3,128,4.0,fp32,6.149592821080851e-08,2.2079996766563158e-08,2.594786267323416e-08,1.6678519401421073e-07,0.999999999999994,0.0,0.0,0.0,0.0,1.0
16384,8,3,128,4.0,bf16,0.004815390439033229,0.0018272840686632387,0.0022331887885397575,0.014354277655059734,0.9999030412364689,0.004815418020773926,0.0018272921500767643,0.0022332014449006512,0.01435436078320975,0.9999030404784909
16384,8,3,128,4.0,fp16,0.000991576260469279,0.0003716807549279343,0.00042629596177035204,0.0027401044774560145,0.9999985422868541,0.0009915162679839662,0.00037165880911948135,0.00042627064560828295,0.0027399420918005216,0.9999985424674853
16384,8,4,128,4.0,fp32,3.806476551737603e-07,1.5415077594894286e-07,1.768978855251654e-07,3.3076950345996926e-07,0.9999999999999888,0.0,0.0,0.0,0.0,1.0
16384,8,4,128,4.0,bf16,0.021063259615794028,0.008497607444993178,0.009729720985930996,0.018192953351398904,0.9999707482503992,0.021062929557000398,0.008497453710538134,0.009729545563614137,0.01819263075634817,0.9999707493044033
16384,8,4,128,4.0,fp16,0.002205545314108215,0.0010645562295282284,0.0012020221622930014,0.0022475807022180228,0.999999364110469,0.0022052408566909376,0.0010644023175571838,0.0012018485121981777,0.0022472566744798673,0.9999993642614355
16384,8,5,128,4.0,fp32,8.24146155764538e-08,3.215751283919251e-08,3.838581906558351e-08,1.8057087667463364e-07,0.999999999999984,0.0,0.0,0.0,0.0,1.0
16384,8,5,128,4.0,bf16,0.01184582099903242,0.004175818198871196,0.005159579547675754,0.02427119766819435,0.9998831770617049,0.011845738584416843,0.004175804510184234,0.005159564041308484,0.024271124205691556,0.9998831792823147
16384,8,5,128,4.0,fp16,0.0010857555582928224,0.00029614438671225464,0.0003607507384291457,0.0016970089133144844,0.9999995583464687,0.0010857408997655416,0.00029613418739500813,0.00036073877801887566,0.001696952614020678,0.9999995584723541
16384,8,6,128,4.0,fp32,6.63057131422562e-08,2.382860209095766e-08,2.8311074783644772e-08,1.2958483928893038e-07,0.9999999999999921,0.0,0.0,0.0,0.0,1.0
16384,8,6,128,4.0,bf16,0.0056610125984319914,0.0018488398477080291,0.0022272088663636766,0.010194332261004392,0.9999663853785545,0.005661000243030345,0.0018488270049693562,0.0022271932456557823,0.010194260933342742,0.9999663860084713
16384,8,6,128,4.0,fp16,0.0006075968808920279,0.00019834532730709126,0.00024372780892625343,0.001115585656543048,0.9999995240973784,0.0006075326937323572,0.00019832441469155943,0.00024370261504722435,0.0011154703583872798,0.9999995242169852
16384,8,7,128,4.0,fp32,9.081580176761861e-08,3.75648279938756e-08,4.379154648982927e-08,5.624863922813186e-07,0.999999999999963,0.0,0.0,0.0,0.0,1.0
16384,8,7,128,4.0,bf16,0.004743857318884201,0.0017569926619869056,0.0021452795489726303,0.02755533089512532,0.9997443322464737,0.004743798901354693,0.0017569738549985158,0.0021452560120422777,0.02755501499262434,0.9997443330574375
16384,8,7,128,4.0,fp16,0.000789597106002099,0.00027904401663651817,0.00033808167101614386,0.0043425353674247874,0.9999976392586107,0.0007895062902003314,0.00027901073911317545,0.00033804283209444536,0.004342034355910741,0.9999976395732749
16384,8,8,128,4.0,fp32,1.916803078483298e-07,7.448460485255342e-08,8.911103856494674e-08,2.2574956730100918e-07,0.9999999999999984,0.0,0.0,0.0,0.0,1.0
16384,8,8,128,4.0,bf16,0.004458317875317808,0.0011224255825193316,0.0014660747381246015,0.003714082375118449,0.9999966141202967,0.004458192676653705,0.0011223821850230623,0.0014660128493713986,0.0037139264020686754,0.9999966141211064
16384,8,8,128,4.0,fp16,0.0005509188586428904,0.00012214363607053927,0.0001586041544223318,0.00040180004418743513,0.9999999439247227,0.0005508489622165769,0.00012212904509881125,0.0001585674040729915,0.0004017070305670846,0.9999999439135275
16384,16,1,128,1.0,fp32,6.469596455348919e-09,1.5392087319023612e-09,2.1573031080486007e-09,3.6022427544300964e-07,0.9999999999999365,0.0,0.0,0.0,0.0,1.0
16384,16,1,128,1.0,bf16,0.0004243329377493863,8.11156265676642e-05,0.00011200385480075252,0.018702289581792136,0.9998296203505036,0.0004243309973762724,8.111585510729285e-05,0.00011200392448178952,0.01870230101185056,0.999829620169054
16384,16,1,128,1.0,fp16,6.361166279979583e-05,1.8378378453923987e-05,2.4451530384508096e-05,0.004082891636029541,0.999995576321108,6.360839847825532e-05,1.837859459663063e-05,2.4451793967699793e-05,0.0040829356040825646,0.9999955761114013
16384,16,2,128,1.0,fp32,7.153339128505853e-09,1.7196685530614327e-09,2.2439166065969217e-09,1.8276545449105334e-07,0.9999999999999832,0.0,0.0,0.0,0.0,1.0
16384,16,2,128,1.0,bf16,0.001515785213870878,0.0006026833964712979,0.0007013571838404525,0.05712505718274736,0.9984080424432731,0.0015157824462857863,0.0006026820682165507,0.0007013557265162284,0.057124938948978125,0.9984080491964746
16384,16,2,128,1.0,fp16,0.0001672793030347878,6.466325177034235e-05,7.550893202148155e-05,0.006150150249999517,0.9999817554842688,0.00016728251674116552,6.466458316333409e-05,7.551037900552659e-05,0.0061502681558344655,0.9999817547693403
16384,16,3,128,1.0,fp32,1.3219381396663028e-08,4.838370800441952e-09,5.815340561592092e-09,7.033557986819603e-07,0.9999999999997734,0.0,0.0,0.0,0.0,1.0
16384,16,3,128,1.0,bf16,0.00033945390366263775,8.656430231563292e-05,0.00011857545738248629,0.014341504963985187,0.9998978827324864,0.0003394473536677792,8.65649003949485e-05,0.00011857662355779658,0.014341643079983186,0.9998978805074042
16384,16,3,128,1.0,fp16,0.00013844826071447887,4.9579910603161276e-05,5.82706079714585e-05,0.007047733417392146,0.9999790032114009,0.00013845866833941782,4.958473062182223e-05,5.827592257082839e-05,0.007048374768912061,0.9999789992447506
16384,16,4,128,1.0,fp32,1.7002752902665896e-08,6.4420073719077864e-09,7.755043742275227e-09,5.809224581887258e-07,0.9999999999998379,0.0,0.0,0.0,0.0,1.0
16384,16,4,128,1.0,bf16,0.0004747757914826192,0.00010677987623251908,0.00014180657057491817,0.01062258631974211,0.9999440767345349,0.0004747836901669057,0.0001067816337616353,0.0001418088337123231,0.010622757067922633,0.9999440750369534
16384,16,4,128,1.0,fp16,7.450854703780745e-05,1.3785931765819253e-05,1.912259513434667e-05,0.0014324541990440502,0.9999989805519439,7.449154428490479e-05,1.3783378632014978e-05,1.911867873559391e-05,0.001432160989913167,0.9999989809849658
16384,16,5,128,1.0,fp32,8.245581151894443e-09,2.263239824424915e-09,3.000426494722741e-09,4.6732725896201936e-07,0.9999999999998906,0.0,0.0,0.0,0.0,1.0
