step,layer,expert_id,token_count,target
2,34,0,2,pim
2,34,1,16,gpu
2,34,5,16,gpu
2,34,8,6,pim
2,34,10,2,pim
2,34,22,16,gpu
2,34,29,12,gpu
2,34,42,16,gpu
2,34,75,16,gpu
2,34,89,10,gpu
2,34,92,16,gpu
2,35,17,16,gpu
2,35,28,9,pim
2,35,48,16,gpu
2,35,51,16,gpu
2,35,62,16,gpu
2,35,65,7,pim
2,35,81,16,gpu
2,35,110,16,gpu
2,35,120,16,gpu
2,36,11,16,gpu
2,36,18,16,gpu
2,36,19,16,gpu
2,36,20,16,gpu
2,36,28,16,gpu
2,36,57,16,gpu
2,36,59,16,gpu
2,36,62,16,pim
2,37,1,16,gpu
2,37,27,16,gpu
2,37,34,16,gpu
2,37,86,16,gpu
2,37,91,16,gpu
2,37,110,16,gpu
2,37,119,16,gpu
2,37,124,16,pim
2,38,2,16,gpu
2,38,31,16,gpu
2,38,81,16,gpu
2,38,91,16,gpu
2,38,102,16,gpu
2,38,108,16,gpu
2,38,110,16,gpu
2,38,113,16,pim
2,39,5,16,gpu
2,39,14,16,gpu
2,39,16,16,gpu
2,39,26,8,pim
2,39,33,4,pim
2,39,48,16,gpu
2,39,51,16,gpu
2,39,63,2,pim
2,39,84,16,gpu
2,39,118,2,pim
2,39,125,16,gpu
2,40,11,7,pim
2,40,19,16,gpu
2,40,27,15,gpu
2,40,33,2,pim
2,40,48,15,gpu
2,40,53,9,gpu
2,40,91,16,gpu
2,40,94,16,gpu
2,40,98,16,gpu
2,40,122,16,gpu
2,41,37,16,gpu
2,41,80,16,gpu
2,41,81,16,gpu
2,41,94,16,gpu
2,41,100,16,gpu
2,41,116,16,gpu
2,41,122,16,gpu
2,41,124,16,pim
2,42,0,6,pim
2,42,14,8,pim
2,42,30,16,gpu
2,42,43,16,gpu
2,42,47,16,gpu
2,42,66,16,gpu
2,42,76,16,gpu
2,42,88,16,gpu
2,42,106,16,gpu
2,42,112,2,pim
2,43,11,16,gpu
2,43,18,7,pim
2,43,20,13,gpu
2,43,37,12,gpu
2,43,45,16,gpu
2,43,80,16,gpu
2,43,86,16,gpu
2,43,98,16,gpu
2,43,111,16,gpu
2,44,2,14,gpu
2,44,12,16,gpu
2,44,15,16,gpu
2,44,34,16,gpu
2,44,50,2,pim
2,44,70,4,pim
2,44,76,14,gpu
2,44,79,16,gpu
2,44,96,9,gpu
2,44,112,15,gpu
2,44,119,6,pim
2,45,1,16,gpu
2,45,4,16,gpu
2,45,7,16,gpu
2,45,19,16,gpu
2,45,26,16,gpu
2,45,53,16,gpu
2,45,73,16,gpu
2,45,110,16,pim
2,46,4,16,gpu
2,46,13,10,gpu
2,46,14,16,gpu
2,46,18,9,gpu
2,46,20,15,gpu
2,46,42,6,pim
2,46,48,16,gpu
2,46,64,1,pim
2,46,102,16,gpu
2,46,110,16,gpu
2,46,119,7,pim
2,47,7,16,gpu
2,47,30,16,gpu
2,47,38,16,gpu
2,47,41,16,gpu
2,47,46,16,gpu
2,47,58,16,gpu
2,47,108,16,gpu
2,47,110,16,pim
3,0,3,16,gpu
3,0,12,16,gpu
3,0,64,16,gpu
3,0,67,16,gpu
3,0,77,16,gpu
3,0,79,16,gpu
3,0,112,16,gpu
3,0,122,16,pim
3,1,13,16,gpu
3,1,14,16,gpu
3,1,36,16,gpu
3,1,46,16,gpu
3,1,92,16,gpu
3,1,97,16,gpu
3,1,101,16,gpu
3,1,109,16,pim
3,2,0,16,gpu
3,2,49,16,gpu
3,2,50,16,gpu
3,2,56,16,gpu
3,2,71,16,gpu
3,2,72,16,gpu
3,2,76,16,gpu
3,2,126,16,pim
3,3,3,16,gpu
3,3,12,16,gpu
3,3,23,16,gpu
3,3,42,16,gpu
3,3,46,16,gpu
3,3,95,16,gpu
3,3,99,16,gpu
3,3,119,16,pim
3,4,12,16,gpu
3,4,14,7,pim
3,4,19,16,gpu
3,4,26,16,gpu
3,4,43,16,gpu
3,4,60,9,pim
3,4,108,16,gpu
3,4,110,16,gpu
3,4,121,16,gpu
3,5,4,16,gpu
3,5,12,1,pim
3,5,38,16,gpu
3,5,43,16,gpu
3,5,46,16,gpu
3,5,53,15,pim
3,5,65,16,gpu
3,5,72,16,gpu
3,5,73,16,gpu
3,6,33,16,gpu
3,6,49,16,gpu
3,6,74,16,gpu
3,6,82,16,gpu
3,6,88,16,gpu
3,6,92,16,gpu
3,6,112,16,gpu
3,6,121,16,pim
3,7,11,16,gpu
3,7,12,16,gpu
3,7,15,16,gpu
3,7,19,16,gpu
3,7,29,16,gpu
3,7,44,16,gpu
3,7,63,16,gpu
3,7,114,16,pim
3,8,23,16,gpu
3,8,32,15,pim
3,8,45,16,gpu
3,8,50,16,gpu
3,8,54,16,gpu
3,8,68,16,gpu
3,8,76,1,pim
3,8,85,16,gpu
3,8,117,16,gpu
3,9,13,16,gpu
3,9,16,16,gpu
3,9,21,16,gpu
3,9,23,16,gpu
3,9,63,16,gpu
3,9,67,16,gpu
3,9,70,1,pim
3,9,80,15,pim
3,9,92,16,gpu
3,10,1,16,gpu
3,10,5,16,gpu
3,10,19,15,pim
3,10,31,16,gpu
3,10,36,16,gpu
3,10,42,16,gpu
3,10,48,16,gpu
3,10,68,1,pim
3,10,92,16,gpu
3,11,3,6,pim
3,11,15,16,gpu
3,11,22,16,gpu
3,11,25,10,pim
3,11,52,16,gpu
3,11,54,16,gpu
3,11,76,16,gpu
3,11,81,16,gpu
3,11,121,16,gpu
3,12,1,16,gpu
3,12,11,16,gpu
3,12,18,16,gpu
3,12,27,10,pim
3,12,49,16,gpu
3,12,57,16,gpu
3,12,62,6,pim
3,12,77,16,gpu
3,12,78,16,gpu
3,13,20,16,gpu
3,13,27,16,gpu
3,13,34,9,gpu
3,13,37,14,gpu
3,13,63,16,gpu
3,13,91,16,gpu
3,13,104,9,pim
3,13,110,16,gpu
3,13,122,16,gpu
3,14,2,16,gpu
3,14,5,16,gpu
3,14,14,16,gpu
3,14,61,16,gpu
3,14,81,16,gpu
3,14,83,16,gpu
3,14,97,16,gpu
3,14,109,16,pim
3,15,2,16,gpu
3,15,21,16,gpu
3,15,50,16,gpu
3,15,58,16,gpu
3,15,64,16,gpu
3,15,84,16,gpu
3,15,122,16,gpu
3,15,127,16,pim
3,16,23,16,gpu
3,16,42,16,gpu
3,16,48,16,gpu
3,16,54,16,gpu
3,16,62,16,gpu
3,16,97,16,gpu
3,16,107,16,gpu
3,16,122,16,pim
3,17,13,15,gpu
3,17,73,16,gpu
3,17,80,16,gpu
3,17,96,16,gpu
3,17,108,16,gpu
3,17,116,15,pim
3,17,122,16,gpu
3,17,123,2,pim
3,17,124,16,gpu
3,18,32,16,gpu
3,18,58,16,gpu
3,18,82,16,gpu
3,18,88,16,gpu
3,18,91,16,gpu
3,18,107,16,gpu
3,18,112,16,gpu
3,18,126,16,pim
3,19,15,13,pim
3,19,24,3,pim
3,19,28,16,gpu
3,19,29,16,gpu
3,19,52,16,gpu
3,19,56,16,gpu
3,19,92,16,gpu
3,19,114,16,gpu
3,19,119,16,gpu
3,20,6,16,gpu
3,20,45,16,gpu
3,20,53,16,gpu
3,20,54,4,pim
3,20,69,16,gpu
3,20,72,4,pim
3,20,76,8,pim
3,20,85,16,gpu
3,20,92,16,gpu
3,20,114,16,gpu
3,21,0,16,gpu
3,21,2,16,gpu
3,21,11,16,gpu
3,21,13,16,gpu
3,21,38,13,pim
3,21,51,16,gpu
3,21,56,16,gpu
3,21,63,16,gpu
3,21,67,2,pim
3,21,92,1,pim
3,22,1,16,gpu
3,22,12,16,gpu
3,22,31,16,gpu
3,22,36,16,gpu
3,22,48,16,gpu
3,22,71,16,gpu
3,22,75,16,gpu
3,22,92,16,pim
3,23,4,16,gpu
3,23,15,16,gpu
3,23,25,16,gpu
3,23,48,16,gpu
3,23,54,16,gpu
3,23,76,16,gpu
3,23,81,16,gpu
3,23,121,16,pim
3,24,1,16,gpu
3,24,11,16,gpu
3,24,18,16,gpu
3,24,20,9,pim
3,24,28,4,pim
3,24,37,16,gpu
3,24,49,3,pim
3,24,77,16,gpu
3,24,89,16,gpu
3,24,108,16,gpu
3,25,1,11,gpu
3,25,34,15,gpu
3,25,37,16,gpu
3,25,50,16,gpu
3,25,52,12,gpu
3,25,72,9,gpu
3,25,91,16,gpu
3,25,110,16,gpu
3,25,116,5,pim
3,25,122,7,pim
3,25,124,5,pim
3,26,2,16,gpu
3,26,9,16,gpu
3,26,31,16,gpu
3,26,61,15,gpu
3,26,72,16,gpu
3,26,81,16,gpu
3,26,87,2,pim
3,26,109,16,gpu
3,26,113,15,pim
3,27,2,16,gpu
3,27,11,16,gpu
3,27,15,16,gpu
3,27,21,14,gpu
3,27,24,5,pim
3,27,26,13,gpu
3,27,84,16,gpu
3,27,118,16,gpu
3,27,122,16,gpu
3,28,23,16,gpu
3,28,42,16,gpu
3,28,48,16,gpu
3,28,54,16,gpu
3,28,74,12,gpu
3,28,91,14,gpu
3,28,97,6,pim
3,28,107,16,gpu
3,28,122,16,gpu
3,29,13,16,gpu
3,29,34,16,gpu
3,29,37,16,gpu
3,29,50,16,gpu
3,29,51,16,gpu
3,29,96,16,gpu
3,29,108,16,gpu
3,29,120,16,pim
3,30,6,11,pim
3,30,55,16,gpu
3,30,87,2,pim
3,30,88,16,gpu
3,30,91,15,gpu
3,30,104,16,gpu
3,30,107,4,pim
3,30,108,16,gpu
3,30,120,16,gpu
3,30,126,16,gpu
3,31,11,12,gpu
3,31,15,16,gpu
3,31,24,16,gpu
3,31,28,16,gpu
3,31,36,16,gpu
3,31,41,6,pim
3,31,59,16,gpu
3,31,63,9,gpu
3,31,108,1,pim
3,31,114,16,gpu
3,31,119,4,pim
3,32,6,16,gpu
3,32,10,11,gpu
3,32,18,13,gpu
3,32,24,16,gpu
3,32,48,16,gpu
3,32,51,10,pim
3,32,85,16,gpu
3,32,90,1,pim
3,32,92,2,pim
3,32,113,11,gpu
3,32,124,16,gpu
3,33,0,1,pim
3,33,2,16,gpu
3,33,11,16,gpu
3,33,13,16,gpu
3,33,38,16,gpu
3,33,51,12,pim
3,33,56,16,gpu
3,33,63,16,gpu
3,33,67,16,gpu
3,33,92,3,pim
3,34,1,6,pim
3,34,10,10,gpu
3,34,22,3,pim
3,34,29,7,gpu
3,34,36,16,gpu
3,34,42,16,gpu
3,34,51,7,pim
3,34,68,3,pim
3,34,75,16,gpu
3,34,77,12,gpu
3,34,84,16,gpu
3,34,92,16,gpu
3,35,6,2,pim
3,35,11,16,gpu
3,35,14,10,gpu
3,35,15,16,gpu
3,35,31,16,gpu
3,35,48,16,gpu
3,35,53,5,pim
3,35,62,3,pim
3,35,76,16,gpu
3,35,77,16,gpu
3,35,81,4,pim
3,35,84,6,gpu
3,35,110,2,pim
3,36,11,16,gpu
3,36,18,16,gpu
3,36,20,11,pim
3,36,28,16,gpu
3,36,37,16,gpu
3,36,57,16,gpu
3,36,62,16,gpu
3,36,77,16,gpu
3,36,101,5,pim
3,37,1,16,gpu
3,37,34,16,gpu
3,37,37,16,gpu
3,37,50,16,gpu
3,37,91,16,gpu
3,37,110,16,gpu
3,37,122,16,gpu
3,37,124,16,pim
3,38,2,14,gpu
3,38,12,16,gpu
3,38,31,16,gpu
3,38,61,10,gpu
3,38,81,16,gpu
3,38,83,7,pim
3,38,91,1,pim
3,38,97,16,gpu
3,38,109,16,gpu
3,38,110,16,gpu
3,39,2,16,gpu
3,39,5,6,pim
3,39,16,16,gpu
3,39,19,16,gpu
3,39,21,16,gpu
3,39,48,10,pim
3,39,49,16,gpu
3,39,84,16,gpu
3,39,118,16,gpu
3,40,19,1,pim
3,40,23,16,gpu
3,40,34,12,pim
3,40,46,2,pim
3,40,54,16,gpu
3,40,70,16,gpu
3,40,89,16,gpu
3,40,91,16,gpu
3,40,94,1,pim
3,40,97,16,gpu
3,40,122,16,gpu
3,41,10,16,gpu
3,41,37,16,gpu
3,41,81,16,gpu
3,41,96,16,gpu
3,41,100,16,gpu
3,41,111,16,gpu
3,41,120,16,gpu
3,41,123,16,pim
3,42,30,16,gpu
3,42,33,16,gpu
3,42,43,16,gpu
3,42,52,16,gpu
3,42,69,16,gpu
3,42,76,16,gpu
3,42,81,16,gpu
3,42,88,16,pim
3,43,11,16,gpu
3,43,18,16,gpu
3,43,35,7,pim
3,43,69,8,pim
3,43,74,16,gpu
3,43,83,15,gpu
3,43,92,1,pim
3,43,94,16,gpu
3,43,96,16,gpu
3,43,98,16,gpu
3,43,108,1,pim
3,44,7,3,pim
3,44,12,16,gpu
3,44,15,16,gpu
3,44,49,16,gpu
3,44,50,16,gpu
3,44,79,16,gpu
3,44,94,16,gpu
3,44,102,16,gpu
3,44,104,13,pim
3,45,2,16,gpu
3,45,4,16,gpu
3,45,18,15,gpu
3,45,53,1,pim
3,45,54,16,gpu
3,45,64,9,pim
3,45,65,16,gpu
3,45,67,7,pim
3,45,77,16,gpu
3,45,90,16,gpu
3,46,1,16,gpu
3,46,4,16,gpu
3,46,15,16,gpu
3,46,20,16,gpu
3,46,43,15,pim
3,46,48,1,pim
3,46,76,16,gpu
3,46,90,16,gpu
3,46,97,16,gpu
3,47,0,16,gpu
3,47,7,16,gpu
3,47,14,16,gpu
3,47,44,16,gpu
3,47,46,16,gpu
3,47,58,16,gpu
3,47,61,16,gpu
3,47,65,16,pim
4,0,43,16,gpu
4,0,45,16,gpu
4,0,65,16,gpu
4,0,73,16,gpu
4,0,85,16,gpu
4,0,98,16,gpu
4,0,100,16,gpu
4,0,114,16,pim
4,1,18,16,gpu
4,1,26,16,gpu
4,1,38,16,gpu
4,1,42,16,gpu
4,1,43,16,gpu
4,1,44,16,gpu
4,1,49,16,gpu
4,1,94,16,pim
4,2,38,16,gpu
4,2,40,16,gpu
4,2,57,16,gpu
4,2,82,16,gpu
4,2,88,16,gpu
4,2,95,16,gpu
4,2,113,16,gpu
4,2,123,16,pim
4,3,51,16,gpu
4,3,56,16,gpu
4,3,67,16,gpu
4,3,71,16,gpu
4,3,80,16,gpu
4,3,87,16,gpu
4,3,101,16,gpu
4,3,117,16,pim
4,4,12,16,gpu
4,4,61,16,gpu
4,4,64,16,gpu
4,4,65,16,gpu
4,4,95,16,gpu
4,4,108,16,gpu
4,4,110,16,gpu
4,4,121,16,pim
4,5,9,16,gpu
4,5,17,4,pim
4,5,32,1,pim
4,5,38,16,gpu
4,5,45,6,pim
4,5,46,5,pim
4,5,64,16,gpu
4,5,73,16,gpu
4,5,84,16,gpu
4,5,94,16,gpu
4,5,104,16,gpu
4,6,12,16,gpu
4,6,24,5,pim
4,6,35,3,pim
4,6,41,8,pim
4,6,58,16,gpu
4,6,62,16,gpu
4,6,107,16,gpu
4,6,112,16,gpu
4,6,116,16,gpu
4,6,126,16,gpu
4,7,10,16,gpu
4,7,15,11,gpu
4,7,19,16,gpu
4,7,24,16,gpu
4,7,29,9,pim
4,7,52,16,gpu
4,7,75,16,gpu
4,7,114,16,gpu
4,7,125,12,gpu
4,8,9,16,gpu
4,8,17,15,gpu
4,8,23,1,pim
4,8,45,16,gpu
4,8,50,5,pim
4,8,58,16,gpu
4,8,77,13,gpu
4,8,85,14,gpu
4,8,92,16,gpu
4,8,102,16,gpu
4,9,2,16,gpu
4,9,11,16,gpu
4,9,13,16,gpu
4,9,16,16,gpu
4,9,23,16,gpu
4,9,58,12,pim
4,9,69,16,gpu
4,9,124,4,pim
4,9,125,16,gpu
4,10,1,16,gpu
4,10,5,16,gpu
4,10,12,16,gpu
4,10,36,16,gpu
4,10,68,16,gpu
4,10,78,16,gpu
4,10,92,16,gpu
4,10,98,16,pim
4,11,3,16,gpu
4,11,15,16,gpu
4,11,32,16,gpu
4,11,52,6,pim
4,11,54,16,gpu
4,11,62,16,gpu
4,11,76,16,gpu
4,11,81,8,pim
4,11,121,2,pim
4,11,125,16,gpu
4,12,11,16,gpu
4,12,18,16,gpu
4,12,23,16,gpu
4,12,39,16,gpu
4,12,49,15,pim
4,12,57,16,gpu
4,12,65,16,gpu
4,12,78,16,gpu
4,12,108,1,pim
4,13,11,6,pim
4,13,33,16,gpu
4,13,34,16,gpu
4,13,58,16,gpu
4,13,63,16,gpu
4,13,103,10,pim
4,13,104,16,gpu
4,13,110,16,gpu
4,13,122,16,gpu
4,14,2,16,gpu
4,14,5,16,gpu
4,14,61,16,gpu
4,14,63,16,gpu
4,14,67,16,gpu
4,14,81,16,gpu
4,14,104,16,gpu
4,14,109,16,pim
4,15,2,16,gpu
4,15,33,16,gpu
4,15,49,16,gpu
4,15,58,16,gpu
4,15,84,16,gpu
4,15,106,16,gpu
4,15,122,16,gpu
4,15,127,16,pim
4,16,42,16,gpu
4,16,46,16,gpu
4,16,48,16,gpu
4,16,54,16,gpu
4,16,97,16,gpu
4,16,98,16,gpu
4,16,107,16,gpu
4,16,122,16,pim
4,17,21,16,gpu
4,17,59,16,gpu
4,17,80,16,gpu
4,17,88,16,gpu
4,17,105,16,gpu
4,17,122,16,gpu
4,17,123,16,gpu
4,17,124,16,pim
4,18,12,16,gpu
4,18,24,16,gpu
4,18,25,8,gpu
4,18,58,16,gpu
4,18,63,3,pim
4,18,82,8,pim
4,18,104,16,gpu
4,18,107,1,pim
4,18,112,16,gpu
4,18,122,12,gpu
4,18,126,16,gpu
4,19,24,16,gpu
4,19,29,11,pim
4,19,52,16,gpu
4,19,56,16,gpu
4,19,59,16,gpu
4,19,75,16,gpu
4,19,79,5,pim
4,19,112,16,gpu
4,19,119,16,gpu
4,20,9,16,gpu
4,20,16,10,pim
4,20,45,16,gpu
4,20,48,16,gpu
4,20,53,16,gpu
4,20,65,16,gpu
4,20,72,2,pim
4,20,85,16,gpu
4,20,92,4,pim
4,20,114,16,gpu
4,21,0,16,gpu
4,21,2,16,gpu
4,21,11,16,gpu
4,21,13,16,gpu
4,21,16,1,pim
4,21,50,16,gpu
4,21,56,1,pim
4,21,58,15,gpu
4,21,63,16,gpu
4,21,124,15,pim
4,22,6,16,gpu
4,22,12,16,gpu
4,22,31,16,gpu
4,22,36,16,gpu
4,22,51,2,pim
4,22,68,16,gpu
4,22,75,14,pim
4,22,78,16,gpu
4,22,90,16,gpu
4,23,3,16,gpu
4,23,4,16,gpu
4,23,14,16,gpu
4,23,15,6,pim
4,23,32,16,gpu
4,23,48,10,pim
4,23,54,16,gpu
4,23,56,16,gpu
4,23,121,16,gpu
4,24,8,3,pim
4,24,11,16,gpu
4,24,20,2,pim
4,24,21,16,gpu
4,24,23,16,gpu
4,24,35,2,pim
4,24,57,16,gpu
4,24,62,8,pim
4,24,78,1,pim
4,24,89,16,gpu
4,24,108,16,gpu
4,24,111,16,gpu
4,25,1,16,gpu
4,25,33,16,gpu
4,25,34,9,pim
4,25,52,16,gpu
4,25,87,16,gpu
4,25,91,16,gpu
4,25,99,7,pim
4,25,110,16,gpu
4,25,122,16,gpu
4,26,4,16,gpu
4,26,14,15,pim
4,26,61,16,gpu
4,26,67,16,gpu
4,26,81,16,gpu
4,26,94,16,gpu
4,26,104,16,gpu
4,26,109,16,gpu
4,26,121,1,pim
4,27,2,16,gpu
4,27,11,16,gpu
4,27,33,16,gpu
4,27,49,16,gpu
4,27,51,16,gpu
4,27,106,16,gpu
4,27,122,16,gpu
4,27,127,16,pim
4,28,42,16,gpu
4,28,48,16,gpu
4,28,58,16,gpu
4,28,91,16,gpu
4,28,97,16,gpu
4,28,98,16,gpu
4,28,109,16,gpu
4,28,122,16,pim
4,29,3,3,pim
4,29,33,16,gpu
4,29,34,16,gpu
4,29,50,16,gpu
4,29,59,5,pim
4,29,73,15,gpu
4,29,75,16,gpu
4,29,80,9,pim
4,29,105,16,gpu
4,29,120,16,gpu
4,30,24,16,gpu
4,30,58,16,gpu
4,30,63,8,pim
4,30,71,16,gpu
4,30,84,16,gpu
4,30,93,8,pim
4,30,107,16,gpu
4,30,122,16,gpu
4,30,126,16,gpu
4,31,10,16,gpu
4,31,24,16,gpu
4,31,32,15,gpu
4,31,38,2,pim
4,31,45,3,pim
4,31,47,7,pim
4,31,52,5,pim
4,31,59,16,gpu
4,31,79,16,gpu
4,31,82,16,gpu
4,31,114,16,gpu
4,32,5,16,gpu
4,32,16,16,gpu
4,32,30,16,gpu
4,32,48,16,gpu
4,32,57,16,gpu
4,32,83,16,gpu
4,32,92,16,gpu
4,32,114,16,pim
4,33,0,16,gpu
4,33,2,16,gpu
4,33,13,16,gpu
4,33,14,16,gpu
4,33,34,16,gpu
4,33,50,16,gpu
4,33,51,16,gpu
4,33,63,16,pim
4,34,12,16,gpu
4,34,22,16,gpu
4,34,29,16,gpu
4,34,31,5,pim
4,34,58,10,pim
4,34,67,16,gpu
4,34,68,16,gpu
4,34,75,16,gpu
4,34,84,16,gpu
4,34,92,1,pim
4,35,3,16,gpu
4,35,14,15,gpu
4,35,15,16,gpu
4,35,17,6,pim
4,35,31,14,gpu
4,35,32,16,gpu
4,35,54,16,gpu
4,35,56,3,pim
4,35,62,16,gpu
4,35,76,10,gpu
4,36,11,4,pim
4,36,20,16,gpu
4,36,21,16,gpu
4,36,49,3,pim
4,36,62,16,gpu
4,36,78,3,pim
4,36,85,16,gpu
4,36,89,16,gpu
4,36,91,6,pim
4,36,111,16,gpu
4,36,122,16,gpu
4,37,0,16,gpu
4,37,11,1,pim
4,37,25,16,gpu
4,37,26,16,gpu
4,37,71,16,gpu
4,37,73,13,pim
4,37,91,16,gpu
4,37,97,2,pim
4,37,110,16,gpu
4,37,122,16,gpu
4,38,4,6,pim
4,38,12,16,gpu
4,38,76,16,gpu
4,38,81,16,gpu
4,38,91,8,gpu
4,38,100,11,gpu
4,38,104,16,gpu
4,38,109,16,gpu
4,38,110,16,gpu
4,38,121,7,pim
4,39,2,16,gpu
4,39,5,1,pim
4,39,8,5,pim
4,39,16,6,pim
4,39,49,16,gpu
4,39,59,16,gpu
4,39,70,16,gpu
4,39,84,4,pim
4,39,106,16,gpu
4,39,118,16,gpu
4,39,127,16,gpu
4,40,34,16,gpu
4,40,48,16,gpu
4,40,58,16,gpu
4,40,65,16,gpu
4,40,87,16,gpu
4,40,89,4,pim
4,40,91,16,gpu
4,40,98,12,pim
4,40,122,16,gpu
4,41,1,16,gpu
4,41,10,16,gpu
4,41,21,16,gpu
4,41,33,16,gpu
4,41,37,15,pim
4,41,80,16,gpu
4,41,105,16,gpu
4,41,120,1,pim
4,41,123,16,gpu
4,42,30,16,gpu
4,42,35,16,gpu
4,42,39,13,pim
4,42,43,16,gpu
4,42,76,16,gpu
4,42,81,16,gpu
4,42,88,16,gpu
4,42,114,16,gpu
4,42,115,3,pim
4,43,10,16,gpu
4,43,11,16,gpu
4,43,37,16,gpu
4,43,45,14,pim
4,43,83,16,gpu
4,43,92,16,gpu
4,43,94,16,gpu
4,43,96,16,gpu
4,43,98,2,pim
4,44,12,16,gpu
4,44,15,16,gpu
4,44,50,8,pim
4,44,65,13,gpu
4,44,79,16,gpu
4,44,90,16,gpu
4,44,102,16,gpu
4,44,104,11,gpu
4,44,107,16,gpu
4,45,1,16,gpu
4,45,2,16,gpu
4,45,4,16,gpu
4,45,18,16,gpu
4,45,53,16,gpu
4,45,64,16,gpu
4,45,92,16,gpu
4,45,107,16,pim
4,46,21,16,gpu
4,46,34,16,gpu
4,46,35,16,gpu
4,46,38,16,gpu
4,46,46,2,pim
4,46,76,8,pim
4,46,97,16,gpu
4,46,99,9,gpu
4,46,102,13,gpu
4,46,103,16,gpu
4,47,20,16,gpu
4,47,46,16,gpu
4,47,57,16,gpu
4,47,58,16,gpu
4,47,73,16,gpu
4,47,105,16,gpu
4,47,109,16,gpu
4,47,110,16,pim
5,0,14,16,gpu
5,0,21,16,gpu
5,0,50,16,gpu
5,0,51,16,gpu
5,0,57,16,gpu
5,0,103,16,gpu
5,0,106,16,gpu
5,0,110,16,pim
5,1,3,16,gpu
5,1,6,16,gpu
5,1,9,16,gpu
5,1,33,16,gpu
5,1,42,16,gpu
5,1,49,16,gpu
5,1,51,16,gpu
5,1,95,16,pim
5,2,56,16,gpu
5,2,72,16,gpu
5,2,82,16,gpu
5,2,90,16,gpu
5,2,92,16,gpu
5,2,95,16,gpu
5,2,122,16,gpu
5,2,123,16,pim
5,3,30,16,gpu
5,3,39,16,gpu
5,3,56,16,gpu
5,3,71,16,gpu
5,3,87,16,gpu
5,3,108,16,gpu
5,3,114,16,gpu
5,3,117,16,pim
5,4,12,16,gpu
5,4,19,16,gpu
5,4,64,16,gpu
5,4,100,16,gpu
5,4,108,16,gpu
5,4,110,16,gpu
5,4,114,16,gpu
5,4,127,16,pim
5,5,4,16,gpu
5,5,38,16,gpu
5,5,46,16,gpu
5,5,53,16,gpu
5,5,65,16,gpu
5,5,73,16,gpu
5,5,84,16,gpu
5,5,104,16,pim
5,6,33,16,gpu
5,6,43,16,gpu
5,6,49,16,gpu
5,6,58,16,gpu
5,6,82,16,gpu
5,6,112,16,gpu
5,6,116,16,gpu
5,6,126,16,pim
5,7,15,16,gpu
5,7,19,16,gpu
5,7,29,16,gpu
5,7,44,16,gpu
5,7,52,16,gpu
5,7,56,16,gpu
5,7,75,16,gpu
5,7,114,16,pim
5,8,11,16,gpu
5,8,22,6,pim
5,8,50,16,gpu
5,8,53,16,gpu
5,8,76,2,pim
5,8,83,16,gpu
5,8,85,16,gpu
5,8,92,16,gpu
5,8,102,8,pim
5,8,123,16,gpu
5,9,2,16,gpu
5,9,6,2,pim
5,9,11,16,gpu
5,9,13,16,gpu
5,9,16,16,gpu
5,9,38,14,pim
5,9,92,16,gpu
5,9,124,16,gpu
5,9,125,16,gpu
5,10,1,16,gpu
5,10,6,11,gpu
5,10,9,13,gpu
5,10,19,7,pim
5,10,29,16,gpu
5,10,42,16,gpu
5,10,48,16,gpu
5,10,68,1,pim
5,10,84,16,gpu
5,10,98,16,gpu
5,11,3,16,gpu
5,11,17,16,gpu
5,11,62,16,gpu
5,11,76,16,gpu
5,11,81,16,gpu
5,11,108,16,gpu
5,11,109,16,gpu
5,11,121,16,pim
5,12,11,16,gpu
5,12,24,16,gpu
5,12,41,16,gpu
5,12,57,16,gpu
5,12,65,12,pim
5,12,78,16,gpu
5,12,106,4,pim
5,12,111,16,gpu
5,12,125,16,gpu
5,13,11,16,gpu
5,13,31,7,pim
5,13,33,9,pim
5,13,34,16,gpu
5,13,93,16,gpu
5,13,104,16,gpu
5,13,110,16,gpu
5,13,117,16,gpu
5,13,119,16,gpu
5,14,2,16,gpu
5,14,5,16,gpu
5,14,14,2,pim
5,14,61,16,gpu
5,14,97,16,gpu
5,14,105,16,gpu
5,14,109,16,gpu
5,14,113,14,pim
5,14,121,16,gpu
5,15,15,16,gpu
5,15,21,16,gpu
5,15,58,16,gpu
5,15,63,16,gpu
5,15,64,16,gpu
5,15,84,16,gpu
5,15,122,16,gpu
5,15,127,16,pim
5,16,12,16,gpu
5,16,42,16,gpu
5,16,48,16,gpu
5,16,53,12,pim
5,16,91,4,pim
5,16,97,16,gpu
5,16,98,16,gpu
5,16,107,16,gpu
5,16,119,16,gpu
5,17,73,16,gpu
5,17,75,16,gpu
5,17,80,16,gpu
5,17,90,16,gpu
5,17,94,16,gpu
5,17,105,16,gpu
5,17,122,16,gpu
5,17,124,16,pim
5,18,12,14,pim
5,18,58,16,gpu
5,18,74,2,pim
5,18,82,16,gpu
5,18,87,16,gpu
5,18,91,16,gpu
5,18,104,16,gpu
5,18,112,16,gpu
5,18,126,16,gpu
5,19,10,15,gpu
5,19,24,1,pim
5,19,28,15,gpu
5,19,29,16,gpu
5,19,32,5,pim
5,19,52,16,gpu
5,19,56,16,gpu
5,19,75,16,gpu
5,19,92,7,gpu
5,19,114,5,pim
5,19,119,16,gpu
5,20,9,16,gpu
5,20,10,16,gpu
5,20,48,16,gpu
5,20,76,16,gpu
